,pairwise_pearson,predicted_score,sentence1,sentence2
1377,0.7740055747479475,4.43506583571434,Another migrant ship capsizes off Italy,"Another migrant boat capsizes off Italy, 27 dead"
1378,0.15576836837535005,2.8894218802452087,Scores Killed In Egyptian Protests,Turkey's PM Warns Against Protests
1379,0.9277711939630786,4.819488674402237,Michelle Obama To Star In Parks And Recreation,Michelle Obama to appear on 'Parks and Recreation'
1380,0.64804645844773,4.120274484157562,Rosberg emulates father with Monaco win,FORMULA 1: Rosberg stays modest despite Monaco win
1381,0.5285775850174352,3.821498602628708,Brooks pleads not guilty to hacking charges,Dave Lee Travis pleads not guilty to all charges
1382,0.6212767151585168,4.053154736757278,Protesters clash with police in Caracas,Protesters Clash with Police in Brazil
1383,0.011481616277314397,2.528686486184597,France cleared to impose controversial 'millionaire tax',Manila to increase counter-terror team
1384,0.3021184740396045,3.254900723695755,Egypt arrests Muslim Brotherhood leader Badie,Egypt braces for more violence as Muslim Brotherhood calls 'march of anger'
1385,0.9295354128077188,4.823829382658005,Israel expands subsidies to settlements,Israel widens settlement subsidies
1386,0.1882926279495224,2.9706181213259697,"Syrian forces hit mosque with barrel bomb, kill 5",Hunting for clues in Boston bombing
1387,0.3634323270287828,3.4092864394187927,Libya asks UN Security Council for help,Kerry Calls On UN Security Council to Act on Syria
1388,0.5631630846043995,3.9078177511692047,"Tornadoes level homes in Oklahoma, 1 dead","Tornadoes hit Kan., Okla.; no injuries reported"
1389,0.9349797635037096,4.837390780448914,"Margaret Thatcher, former U.K. PM, dead at 87",Margaret Thatcher dies at 87
1390,0.67637937135879,4.190943241119385,One dead in US building collapse,Six killed in US building collapse
1391,0.47454396626477624,3.6868198215961456,6.4-magnitude quake strikes off Indonesia,6.9-magnitude quake strikes off Russia's Kuril Islands
1392,0.7985720322650696,4.496430903673172,Police helicopter crashes into pub in Glasgow - several casualties,Helicopter crashes into roof of Glasgow club
1393,0.23172117359420363,3.080071806907654,"Quotes from leaders, family at Mandela memorial",Obama shakes hands with Cuba's Castro at Mandela memorial
1394,0.20081230546513587,3.0028971284627914,Gunmen 'kill 10 tourists' in Kashmir,Gunmen kill four in Kenya church attack
1395,0.8743499054390138,4.685852080583572,Major fire breaks out in JK secretariat in Srinagar,Fire breaks out near secretariat in Srinagar
1396,0.8447920793214746,4.61218923330307,China-EU 2020 Strategic Agenda for Cooperation released at 16th China-EU Summit,Full text: China-EU 2020 Strategic Agenda for Cooperation
1397,0.7041094768623009,4.260365664958954,Chinese shares close higher on Tuesday,Chinese shares close lower on Wednesday
1398,0.13140860701618085,2.8285450860857964,Global progress seen in ending death penalty,Iran diplomat: progress being made in expert-level talks
1399,0.026667286310272403,2.5666500627994537,Greek police arrest German on suspicion of spying,Israel press bemoans price of talks resumption
1400,0.47881106837504295,3.6971746385097504,UN Chemical Weapons Experts to Visit Syria,US Says Chemical Weapons Used in Syria
1401,0.5471005458548448,3.8675035536289215,Syria agrees to surrender chemical weapons,Syria FM: We will stop producing chemical weapons
1402,0.16940412493712742,2.923532649874687,Fatah endorses refusal to recognise Israel,Pakistan Denounces Latest Drone Attack
1403,0.279657377524273,3.1995419412851334,Attack kills 12 in Afghanistan,NATO: 3 troops killed in Afghanistan attack
1404,0.26869258847642813,3.17206472158432,Food poisoning kills at least 20 children in India,Baghdad cafe bombing kills at least 38
1405,0.28656267145381825,3.216492459177971,Zoo worker dies after tiger attack,Indian-origin teacher dies after attack in New Zealand
1406,0.1794244835349677,2.948579825460911,Six killed in drone strike in N Waziristan,12 killed in bus accident in Pakistan
1407,0.3821744338918852,3.455747663974762,17 govt employees killed in Pakistan bus bombing,At least 78 killed in Pakistan church bombing
1408,0.18416465552002886,2.9604147002100945,At least 12 dead in Washington ...,At least 150 dead as strong quake hits southwest Balochistan
1409,0.45744604085083973,3.643595576286316,Israel 'bombs' Syria as envoy presses peace talks bid,Fierce clashes in east Syria as US pushes peace talks
1410,0.48941484724288925,3.723536655306816,"US, Russia enter third day of Syria talks",US and Russia agree Syria arms deal in Geneva
1411,0.9402968237093519,4.850824475288391,Australia cuts rates to record low,Australia cuts interest rates to record low
1412,0.5945406522153496,3.9865417778491974,Syria opposition unity take face specter of collapse,Syria divided opposition struggles within wider Syrian struggle
1413,0.3554030736355583,3.388451039791107,International forensic teams join Kenyan mall carnage probe,Arrested Briton 'not significant' to Kenya attack probe
1414,0.5354709677799965,3.838467299938202,Obama signs law aimed at barring Iran UN envoy,Obama urges no new sanctions on Iran
1415,0.8564655131846695,4.6412888169288635,Fire in Russian psychiatric hospital kills 38,38 feared dead in Russian psychiatric hospital fire
1416,0.33277764996344894,3.3323856443166733,DPRK leader calls for better ties with S.Korea,North Korea urges foreigners to leave South Korea
1417,-0.09080364145338266,2.2735942900180817,"Chinese, Russian FMs exchange opinions on Ukraine crisis",Chinese president arrives in Argentina for state visit
1418,0.11683081987600577,2.7921339869499207,Poll: Cory Booker takes early lead for N.J. Senate,Nigella Lawson 'took cocaine every day for a decade'
1419,0.0742700441700408,2.685751002281904,Blast on Indian train kills one,State: No funds for yeshiva that incites violence
1420,0.19652349243061148,2.9915066063404083,Iran threatens to trigger oil price war,Man admits threatening to kill Prince Harry
1421,0.33654032208774515,3.3413006365299225,Manchester United Ticket Sales And Profit Down,Manchester United owner Malcolm Glazer dies at 85
1422,0.2312972137779401,3.078254945576191,Foreign companies eye new 'opening-up',More carriers likely in China
1423,0.7794883367775454,4.448694884777069,U.S. fast-food workers plan nationwide strikes over minimum wage,Fast-food workers strike for higher pay
1424,-0.029019892860770183,2.4280808540061116,All eyes on new Pak army chief Raheel Sharif,Flood alerts in France as river levels rise
1425,0.07626408118424613,2.690884117037058,"One killed, 40 injured in Mexico candy factory blast","Three killed, 21 injured in two road mishaps"
1426,0.5720950286929374,3.9301788806915283,"Hassoun to Mauritanian delegation: conspiracy imposed on Syria targets its stances, particularly over Palestine","Mufti : conspiracy aginst Syria targets its stances, particularly towards Palestine"
1427,0.7863143729779964,4.465878903865814,Hong Kong set for democracy march,Hong Kong set for huge democracy rally
1428,0.8648005907333514,4.66199517250061,Senate confirms Janet Yellen as chair of US Federal Reserve,US Senate Confirms Janet Yellen as New Central Bank Chief
1429,0.3295135431680321,3.3238016068935394,Obama to meet with China’s Xi in California June 7-8,Obama to meet Ukrainian prime minister at White House
1430,0.255109910632207,3.1380251049995422,Protests for kidnapped girls banned in Nigerian capital,Scores 'killed' in Boko Haram raid in Nigeria
1431,0.583102381269616,3.957696259021759,China yuan weakens to 6.1559 against USD,China yuan weakens to 6.1818 against USD Tuesday
1432,0.3278512740222076,3.320038393139839,Israelis and Palestinians aim to negotiate a 'final' peace deal after positive talks,Israeli army kills 3 Palestinian militants in West Bank clashes
1433,0.6943516241603762,4.236015975475311,Japanese politician apologizes for sex comment,"Japan mayor apologizes to U.S., denies wrong words on ""comfort women"""
1434,0.465476660468761,3.663758710026741,"4 killed, 6 injured in attacks in Iraq","43 killed, 86 wounded in attacks in Iraq"
1435,0.2541242396824145,3.1353547424077988,Iran backs proposal for meeting on Syria conflict,Iran says Israel lying about rockets
1436,0.172682044914825,2.9318733140826225,Thai government says elections Feb. 2,Philippines government says peace talks with communists have failed
1437,0.9999999999998134,5.000000298023224,Colorado Governor Visits School Shooting Victim,Colorado governor visits school shooting victim
1438,0.3879604408754599,3.4699852764606476,Pakistani Taliban chief Hakimullah Mehsud killed in drone strike,"Pakistani Taliban 'elect new chief', vow 'unprecedented' revenge"
1439,0.39464591756540357,3.4877844154834747,House blaze kills 7 in northern Pakistan,US drone strike kills 8 in NW Pakistan
1440,0.9235649893335742,4.808856248855591,FAA lifts ban on U.S. flights to Tel Aviv,FAA lifts ban on U.S. flights to Israel
1441,0.8353500099402469,4.588378667831421,World's oldest man dies at 116,Japan: World's Oldest Man Ever Dies Aged 116
1442,0.6363599515953766,4.090423285961151,Pakistanis vote in landmark election,Pakistan holds landmark election as 29 killed in attacks
1443,0.14046153128940678,2.8504133597016335,Algeria president gets therapy after stroke: state media,Bulgarian president tries to break election stalemate
1444,-0.1046758648052429,2.2387428022921085,Yemen: Fighting in north kills over 120,Janet Yellen: Five things you might not know
1445,0.9226428626670462,4.806636869907379,Pakistan's Musharraf charged over Bhutto murder,Pakistan's Musharraf Charged In Bhutto Death
1446,0.8280100870264264,4.5702484250068665,US Supreme Court limits president's recess appointments power,High court checks President's recess appointment power
1447,0.7810230251739634,4.452465623617172,"Euro crisis is over, says France's Francois Hollande","Eurozone debt crisis is over, says France's President"
1448,0.9006559202846722,4.751342236995697,Treasury proposal sees 1.5% increase in income tax,Treasury proposes 1.5% income tax raise in budget
1449,0.8953373600743411,4.738179594278336,"EU Ministers of Employment and Social policy will discuss how to boost employment, integrate social and economic policies",EU Ministers of Employment and Social policy to discuss employment boosting strategies
1450,0.9252311098300445,4.813059866428375,Chinese lunar rover lands on moon,China lands robot rover on moon
1451,0.65003282134245,4.124800115823746,"Boy, 14, arrested for sex attacks around a university campus",Two teenagers arrested after string of sex attacks on Manchester University campus
1452,0.6893988303500552,4.223722666501999,Protests after George Zimmerman acquitted in Trayvon Martin case,Zimmerman acquitted in slaying
1453,0.8091472207563182,4.522777199745178,Maldives begins to vote in controversy-ridden presidential poll,Crisis-hit Maldives holds new presidential poll
1454,0.582898801504321,3.957234025001526,"Obama, Hollande Hail Transformed US-French Relationship",Hollande arrives for US state visit
1455,0.9643311786474962,4.910830557346344,"Iran, IAEA Officials Meet Ahead of March Nuclear Deadline","Iran, IAEA officials meet ahead of March nuclear deadline: ISNA"
