,predicted_score,original_score,sentence1,sentence2
1284,3.818095177412033,1.6,Juror: Sandusky appeared to accept his fate,Jerry Sandusky convicted of child sexual abuse
1285,2.8535909205675125,0.8,"Romney leads rivals, not Obama, in fundraising",Romney: I left all management of Bain in 1999
1286,3.392256051301956,1.0,9/11 defendants ignore judge at Guantanamo hearing,Sept. 11 defendants enrage families at hearing
1287,4.132414162158966,2.6,Egyptians vote to pick president for first time,Egyptians wait for key presidential vote results
1288,3.9797452092170715,4.2,Sly Stallone's Sone Sage Found Dead in LA,Sylvester Stallone's Son Found Dead At Home
1289,4.7339823842048645,4.4,"Clinton: US, Europe must do more against tyrants","Clinton: US, Europe Must Work to Defeat Tyrants"
1290,4.261321425437927,2.2,"Romney, Obama clash on tax, economy in first debate",Obama and Romney take stage for first debate
1291,4.151626229286194,2.6,Roadside bomb kills 10 Afghan civilians: police,Roadside bomb kills 5 Afghan policemen
1292,4.382212460041046,2.8,Remarks by the President at the White House Science Fair,The Presidential Planner - The White House Science Fair
1293,4.608473181724548,4.0,Malawi confirms president's death,Malawi confirms President Mutharika's death
1294,3.8720595836639404,3.2,Venezuela's Chavez in Cuba for 3rd anti-cancer treatment,Venezuelan leader returning to Cuba for treatment
1295,2.3875584453344345,0.0,Residents near Gaza instructed to stay near shelter,Best’s great day brings West Indies cheer
1296,3.8283881545066833,1.8,Syria in ceasefire observers call,Syrian ceasefire brings uneasy calm
1297,2.765111681073904,0.0,"Spurs get revenge on Lakers, lead West","Abduct Israelis to free prisoners, Gaza leaders say"
1298,4.095044732093811,2.6,China's CPI growth slows to 1.8 pct in July,China's industrial output growth slows to 9.2 pct in July
1299,3.691627085208893,2.75,"Gaza militants fire 40 rockets into Israel, 3 hurt: police",Gazans fire four rockets into Israel; no injuries
1300,4.520372003316879,3.2,Iraq Releases Suspected Hezbollah Operative Wanted By U.S.,Iraq Said to Release Hezbollah Operative
1301,4.133123159408569,1.8,Suicide bomber hits funeral in Iraq,Suicide bomber strikes in Syria
1302,4.312770664691925,4.2,7 detained for 'house sister' scandal,"China detains 7 for ""house sister"" scandal"
1303,4.403546154499054,4.2,China Yuan Strengthens to 6.168 against USD Monday,China yuan strengthens to 6.1696 against USD Thursday
1304,3.8233686983585358,2.6,Texas residents seek healing at church after deadly blast,Residents return to Texas blast site
1305,4.8391444981098175,4.2,Shinzo Abe Selected as Japan’s Prime Minister,Shinzo Abe is Japan's prime minister
1306,4.0310825407505035,2.0,2 dead in Bangladesh clashes over Jamaat leader’s execution,Bangladesh Islamist leader executed
1307,4.9327245354652405,5.0,"De Blasio sworn in as New York mayor, succeeding Bloomberg","Bill De Blasio sworn in as New York mayor, succeeding Michael Bloomberg"
1308,3.595244064927101,0.8,China to resume US investment talks,China and Taiwan hold historic talks
1309,4.178673624992371,3.8,'Around 100 dead or injured' after China earthquake,Hundreds dead or injured in China quake
1310,4.675048291683197,1.6,Nelson Mandela taken to hospital,Nelson Mandela released from hospital
1311,4.308690279722214,3.4,Cardinals enter Vatican for historic vote,Cardinals enter Sistine Chapel to elect pope
1312,2.9436079412698746,0.6,AU leaders meet for Africa Day,Egypt Youth Leader Detained for Four Days
1313,4.037138223648071,1.4,"Today in History, April 23","Today in History, Jan. 21"
1314,3.25967013835907,3.8,UK alert on Syrian chemical arms,West raises stakes over Syria chemical claims
1315,3.565693274140358,1.2,"Israelis, Palestinians convene over prisoner swap",Israeli lawmakers call for internal probe into case of Prisoner X
1316,4.408697336912155,3.0,Moderate earthquake jolts NW Pakistan,Moderate earthquake hits southern Pakistan
1317,4.056161195039749,2.2,32 die in Bangladesh protest,1 Killed in Bangladesh Protest
1318,2.7452960796654224,1.0,Thai police use tear gas against protesters,Brazil leader breaks silence about protests
1319,4.192301630973816,2.2,Calif man pleads not guilty in girl kidnap case,Calif. man pleads not guilty in terrorism case
1320,3.982388973236084,1.8,Motorists killed after Japanese tunnel collapses,Cars trapped in tunnel collapse outside Tokyo
1321,2.988218814134598,0.0,Chinese shares close lower on Wednesday,Chinese students attacked in France
1322,4.817982017993927,4.2,"Red grapes and blueberries boost immune system, scientists say","Red grapes, blueberries boost human immunity"
1323,2.836475968360901,0.4,2 police killed in eastern Afghan explosion,At least 28 people die in Chinese coal mine explosion
1324,3.2471205294132233,2.6,"The Note's Must-Reads for Monday, November 25, 2013","The Note's Must-Reads for Tuesday, October 8, 2013"
1325,2.72209320217371,0.6,Lebanon businesses strike in protest at political impasse,Tunisia president says confident can overcome political crisis
1326,4.460316300392151,3.8,Indian police round up all five suspects in Mumbai rape case,Mumbai police arrest fifth suspect in gang-rape case
1327,2.59703665971756,0.0,Security tightens for Thatcher funeral,Security agencies worry about new terrorist threats in Kenya
1328,4.926691055297852,5.0,Google invests $200 million in Texas wind farm,Google invests 200 million USD in Texas wind farm project
1329,3.2273010909557343,1.0,China strives to avoid economic traps,Insurance is key to fostering economic growth
1330,4.60348516702652,3.2,Demolition work begins on Don Valley Stadium,Demolition work to begin at stadium
1331,3.9984282851219177,2.8,US confirms al-Qaeda leader has been captured,US captures al-Qaeda leader but fails in Somalia attack
1332,4.875173270702362,4.6,London Marathon observes silence for Boston bomb victims,London Marathon observes silence for Boston victims
1333,4.679100513458252,3.4,"Messi nets 300th, 301st goals in Barcelona win",Football: Messi hits 300th Barcelona goal in comeback win
1334,3.4160029888153076,1.2,Ukrainian Prime Minister Azarov and entire government resign,Ukrainian officials barred from Canada as protests continue
1335,4.34132993221283,4.0,Two NATO soldiers killed in Afghanistan,NATO soldier killed in Afghan attack
1336,3.518693670630455,1.8,"The Note's Must-Reads for Friday, December 6, 2013","The Note's Must-Reads for Friday, July 12, 2013"
1337,4.7008755803108215,4.0,Deaths confirmed after helicopter crashes into Scottish pub,Scottish police say at least one dead after helicopter crashes into pub
1338,4.042674005031586,2.4,North Korea Nuclear Test Sparks Worry,North Korea nuclear test
1339,4.136440604925156,1.8,Stocks close 0.39% higher,Stocks close 2.47% higher
1340,4.751417636871338,3.8,Afghan legislators approve new election law,Afghan president approves new election law
1341,3.277326226234436,1.4,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release
1342,3.8577912747859955,2.6,Hospital: 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot
1343,3.026893436908722,1.4,Clashes erupt as Islamists push back in Egypt,Coptic priest shot dead in Egypt attack
1344,3.9679601788520813,1.6,Queen pays tribute to Nelson Mandela,US presidents pay tribute to Mandela
1345,4.281703233718872,4.8,Iran says it captures drone; U.S. denies losing one,Iran says it has seized U.S. drone; U.S. says it's not true
1346,3.2319724559783936,0.8,No radiation leak at Iran's nuclear plant,US Congress may throw wrench into Iran nuclear deal
1347,4.213974326848984,3.4,Bangladesh Islamist execution upheld,Bangladesh executes opposition leader
1348,4.287991225719452,3.2,Iran leader Rouhani says nuclear deal with U.S. possible within ¿three months¿,Iran President Hassan Rouhani wants nuclear deal in months
1349,3.730495721101761,2.2,Singapore stocks end up 0.11 pct,Singapore stocks close 0.54 pct higher
1350,3.8196030259132385,1.2,2 Pussy Riot Members Reunited in Krasnoyarsk,Freed Pussy Riot pair stir up anti-Putin protests
1351,4.196416735649109,3.0,Israel launches airstrike in Gaza,Israel launches air strikes near Damascus
1352,4.07250851392746,2.6,Floods leave six dead in Philippines,Heavy rains leave 18 dead in Philippines
1353,3.626227229833603,0.4,Iran Moderate Wins Presidency by a Large Margin,Iran threatens to trigger oil price war
1354,4.780257046222687,4.6,New World Trade Centre tallest building in US,One World Trade Center Named Tallest US Building
1355,4.420616030693054,4.0,Fashion designer Lilly Pulitzer dies,"Designer, Socialite Lilly Pulitzer Dies at 81"
1356,4.319956302642822,2.8,New Japan govt hints at joining Pacific trade pact: Report,"Japan, US hold talks linked to regional trade pact"
1357,4.85519602894783,3.8,"Websites battle nasty comments, anonymity",Websites fight nasty comments by taking away anonymity
1358,2.8286422044038773,0.0,Turkish police mass near Istanbul park protest area,British police deny protecting sex abuser Savile
1359,4.490988403558731,3.4,Guatemala arrests software guru John McAfee,"Held in Guatemala, software guru McAfee fights deportation"
1360,4.6382492780685425,4.6,Biden calls for trust in US-China relations,Biden calls for trust in building ‘new relationship’ with China
1361,3.074704110622406,0.8,4 dead after boat capsizes off Florida coast,8 dead after heavy rains on island of St Vincent
